CURSO_ACADEMICO;NOMBRE_PROGRAMA_MOVILIDAD;NOMBRE_AREA_ESTUDIOS_MOV;CENTRO;IN_OUT;NOMBRE_IDIOMA_NIVEL_MOVILIDAD;PAIS_UNIVERSIDAD_ACUERDO;UNIVERSIDAD_ACUERDO;PLAZAS_OFERTADAS_ALUMNOS;PLAZAS_ASIGNADAS_ALUMNOS_OUT;FECHA_ACTUALIZACION
2025;ERASMUS;1014-Deportes;Facultad de Ciencias de la Salud y del Deporte;OUT;INGLÉS - B1 (Nivel intermedio);Francia;Université De Pau Et Des Pays De L'Adour (Francia);5;0;19/07/2026
2025;ERASMUS;1014-Deportes;Facultad de Ciencias de la Salud y del Deporte;OUT;INGLÉS - B1 (Nivel intermedio);Francia;Universite De Toulouse (Francia);3;0;19/07/2026
2025;ERASMUS;1014-Deportes;Facultad de Ciencias de la Salud y del Deporte;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Pavia (Italia);3;2;19/07/2026
2025;ERASMUS;1014-Deportes;Facultad de Ciencias de la Salud y del Deporte;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Firenze (Italia);2;1;19/07/2026
2025;ERASMUS;1014-Deportes;Facultad de Ciencias de la Salud y del Deporte;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Torino (Italia);3;3;19/07/2026
2025;ERASMUS;1014-Deportes;Facultad de Ciencias de la Salud y del Deporte;OUT;INGLÉS - B1 (Nivel intermedio);Rumanía;Universitatea De Vest Din Timísoara (Rumanía);2;1;19/07/2026
2025;ERASMUS;1014-Deportes;Facultad de Ciencias de la Salud y del Deporte;OUT;INGLÉS - B1 (Nivel intermedio);Turquía;Akdeniz University (Turquía);1;0;19/07/2026
2025;ERASMUS;1014-Deportes;Facultad de Ciencias de la Salud y del Deporte;OUT;INGLÉS - B2 (Nivel avanzado);Francia;Université De Montpellier (Francia);2;0;19/07/2026
2025;ERASMUS;1014-Deportes;Facultad de Ciencias de la Salud y del Deporte;OUT;INGLÉS - B2 (Nivel avanzado);Francia;Université De Nantes (Francia);2;0;19/07/2026
2025;ERASMUS;1014-Deportes;Facultad de Ciencias de la Salud y del Deporte;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Palermo (Italia);2;0;19/07/2026
2025;ERASMUS;1014-Deportes;Facultad de Ciencias de la Salud y del Deporte;OUT;OTROS - B1 (Nivel intermedio);Rumanía;Vasile Alecsandri University Of Bacau (Rumanía);2;0;19/07/2026
2025;ERASMUS;1014-Deportes;Facultad de Ciencias de la Salud y del Deporte;OUT;PORTUGUÉS - A2 (Nivel básico avanzado);Portugal;Universidade Do Porto (Portugal);2;2;19/07/2026
2025;ERASMUS;1014-Deportes;Facultad de Ciencias de la Salud y del Deporte;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade Da Maia-Umaia (Portugal);2;0;19/07/2026
2025;ERASMUS;1014-Deportes;Facultad de Ciencias de la Salud y del Deporte;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade Da Beira Interior (Portugal);4;0;19/07/2026
2025;ERASMUS;1015-Viajes, turismo y ocio;Escuela Universitaria de Turismo de Zaragoza;IN;Sin datos;Francia;Université De Savoie Mont Blanc (Francia);2;0;19/07/2026
2025;ERASMUS;1015-Viajes, turismo y ocio;Escuela Universitaria de Turismo de Zaragoza;OUT;Sin datos;Francia;Université De Savoie Mont Blanc (Francia);2;0;19/07/2026
2025;ERASMUS;1015-Viajes, turismo y ocio;Facultad de Empresa y Gestión Pública;IN;ESPAÑOL - B1 (Nivel intermedio);Rumanía;Universitatea De Vest Din Timísoara (Rumanía);3;0;19/07/2026
2025;ERASMUS;1015-Viajes, turismo y ocio;Facultad de Empresa y Gestión Pública;IN;INGLÉS - B1 (Nivel intermedio);Francia;Université De Pau Et Des Pays De L'Adour (Francia);7;0;19/07/2026
2025;ERASMUS;1015-Viajes, turismo y ocio;Facultad de Empresa y Gestión Pública;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Université De Pau Et Des Pays De L'Adour (Francia);7;1;19/07/2026
2025;ERASMUS;1015-Viajes, turismo y ocio;Facultad de Empresa y Gestión Pública;OUT;INGLÉS - B1 (Nivel intermedio);Rumanía;Universitatea De Vest Din Timísoara (Rumanía);3;0;19/07/2026
2025;ERASMUS;14-Ciencias de la educación y formación del profesorado;Facultad de Ciencias Humanas y de la Educación;IN;ESPAÑOL - A2 (Nivel básico avanzado);Italia;Ecampus University (Italia);2;0;19/07/2026
2025;ERASMUS;14-Ciencias de la educación y formación del profesorado;Facultad de Ciencias Humanas y de la Educación;OUT;ITALIANO - A2 (Nivel básico avanzado);Italia;Ecampus University (Italia);2;2;19/07/2026
2025;ERASMUS;14-Ciencias de la educación y formación del profesorado;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B2 (Nivel avanzado);Polonia;Wyzsza Szkola Pedagogiczna Towarzystwa Wiedzy Powszechnej (Polonia);2;0;19/07/2026
2025;ERASMUS;14-Ciencias de la educación y formación del profesorado;Facultad de Educación;OUT;INGLÉS - B1 (Nivel intermedio);Portugal;Universidade De Évora (Portugal);2;2;19/07/2026
2025;ERASMUS;142-Ciencias de la educación;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Cy Cergy Paris Université (Francia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Escuela de Doctorado;OUT;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Napoli Federico Ii (Italia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Escuela de Doctorado;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Université De Paris-Nanterre (Paris X) (Francia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Escuela de Doctorado;OUT;FRANCÉS - B2 (Nivel avanzado);Francia;Sorbonne Université (Francia);1;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Escuela de Doctorado;OUT;FRANCÉS - B2 (Nivel avanzado);Francia;Cy Cergy Paris Université (Francia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Escuela de Doctorado;OUT;FRANCÉS - C1 (Nivel avanzado 1);Francia;École Normale Supérieure De Lyon (Francia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Escuela de Doctorado;OUT;GRIEGO - B1 (Nivel intermedio);Grecia;Aristotelio Panepistimio Thessalonikis (Grecia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Escuela de Doctorado;OUT;INGLÉS - B1 (Nivel intermedio);Irlanda (Eire);University College Dublin (Irlanda (Eire));3;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Escuela de Doctorado;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Verona (Italia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Escuela de Doctorado;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Cattolica Del Sacro Cuore Di Milano (Italia);3;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Escuela de Doctorado;OUT;INGLÉS - B2 (Nivel avanzado);Bélgica;Université Catholique De Louvain (Bélgica);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Escuela de Doctorado;OUT;INGLÉS - B2 (Nivel avanzado);Grecia;Aristotelio Panepistimio Thessalonikis (Grecia);1;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Escuela de Doctorado;OUT;INGLÉS - B2 (Nivel avanzado);Suecia;Uppsala Universitet (Suecia);1;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Escuela de Doctorado;OUT;INGLÉS - TOEFL / IELTS;Reino Unido;University Of Birmingham (Reino Unido);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Escuela de Doctorado;OUT;Sin datos;Grecia;University Of Crete (Grecia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Escuela de Doctorado;OUT;Sin datos;Italia;Università Degli Studi Di Torino (Italia);1;4;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Escuela de Doctorado;OUT;Sin datos;Rumanía;Bucharest University Of Economic Studies (Rumanía);4;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Europa-Universitat Viadrina Frankfurt An Der Oder (Alemania);3;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Rheinische Friedrich-Wilhelms- Universitat Bonn (Alemania);3;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Universitat Bremen (Alemania);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Julius-Maximilians- Universitst Wurzburg (Alemania);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Ludwig-Maximilians-Universitat Munchen (Alemania);1;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Friedrich-Schiller-Universitat Jena (Alemania);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Technische Universitat Dresden (Alemania);4;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Philipps-Universitat Marburg (Alemania);3;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Universitat Duisburg-Essen (Alemania);4;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Universitat Paderborn (Alemania);6;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Universitat Mannheim (Alemania);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Universitat Zu Koln (Alemania);5;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Universitat Hamburg (Alemania);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Austria;Karl-Franzens- Universitat Graz (Austria);1;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Austria;Universität Wien (Austria);0;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Bélgica;Université Catholique De Louvain (Bélgica);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Bélgica;Uclouvain Saint-Louis - Bruxelles (Bélgica);3;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Bélgica;Université Libre De Bruxelles (Bélgica);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Bélgica;Vrije Universiteit Brussel (Bélgica);5;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Bélgica;Université De Liege (Bélgica);6;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Bulgaria;"Sofiiski Universitet ""Sveti Kliment Ohridski"" (Bulgaria)";3;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Eslovenia;Univerza V Ljubljana (Eslovenia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Estonia;Tallinn University (Estonia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Estonia;Tartu Ulikool (Estonia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;École Normale Supérieure De Lyon (Francia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université Grenoble Alpes (Uga) (Francia);5;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Sorbonne Université (Francia);5;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Rouen (Francia);4;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Nantes (Francia);21;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Institut National Universitaire Jean-François Champollion (Francia);4;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Bourgogne - Dijon (Francia);5;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université Sorbonne Paris Nord (Francia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université Bordeaux Montaigne (Francia);3;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université Clermont Auvergne (Francia);4;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université Lumière Lyon Ii (Francia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Universite De Caen Normadie (Francia);5;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Cy Cergy Paris Université (Francia);4;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De La Reunion (Francia);3;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Aix-Marseille Université (Francia);3;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Poitiers (Francia);5;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Vincennes - Saint Denis (Paris Viii) (Francia);6;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Versailles Saint-Quentin-En-Yvelines (Francia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Toulouse - Jean Jaurès (Francia);8;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université Jean Monnet De Saint- Etienne (Francia);11;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université Paul Valery (Montpellier Iii) (Francia);12;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université François Rabelais (Tours) (Francia);8;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Paris-Nanterre (Paris X) (Francia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université Sorbonne Nouvelle - Paris 3 (Francia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Haute-Bretagne (Rennes Ii) (Francia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Grecia;University Of Crete (Grecia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Grecia;Aristotelio Panepistimio Thessalonikis (Grecia);3;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Hungría;Eötvös Loránd Tudományegyetem (Hungría);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Irlanda (Eire);University College Dublin (Irlanda (Eire));3;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Irlanda (Eire);National University Of Ireland - Galway (Irlanda (Eire));4;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Parma (Italia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Milano (Italia);5;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Padova (Italia);4;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Torino (Italia);5;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Trento (Italia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Verona (Italia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Catania (Italia);6;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Palermo (Italia);4;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Per Stranieri Di Siena (Italia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Della Calabria (Italia);5;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Roma La Sapienza (Italia);1;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Libera Università Maria Ss. Assunta Di Roma (Italia);3;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Suor Orsola Benincasa (Italia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Cattolica Del Sacro Cuore Di Milano (Italia);0;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Modena E Reggio Emilia (Italia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Del Piemonte Orientale Amedeo Avogadro (Italia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;Uniwersytet Slaski (Polonia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;Uniwersytet Wroclawski (Polonia);3;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;Uniwersytet Im. Adama Mickiewicza (Polonia);1;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;Uniwersytet Mikolaja Kopernika W Toruniu (Polonia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;University Of Lodz (Polonia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade Da Beira Interior (Portugal);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade Do Porto (Portugal);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;University Of Coimbra (Portugal);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Reino Unido;Edge Hill University (Reino Unido);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Reino Unido;University Of Birmingham (Reino Unido);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Reino Unido;University Of Warwick (Reino Unido);4;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Reino Unido;University Of Bristol (Reino Unido);6;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Reino Unido;University Of Southampton (Reino Unido);4;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Reino Unido;University Of Newcastle Upon Tyne (Reino Unido);8;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);República Checa;Univerzita Karlova (República Checa);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);República Checa;Ostravská Univerzita V Ostrave (República Checa);6;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);República Checa;Masarykova Univerzita (República Checa);5;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Rumanía;Universitatea Din Bucuresti (Rumanía);6;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Rumanía;Universitatea Babes-Bolyai Din Cluj-Napoca (Rumanía);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Rumanía;Bucharest University Of Economic Studies (Rumanía);4;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Suecia;Lunds Universitet (Suecia);2;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Suecia;Uppsala Universitet (Suecia);1;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Turquía;Fatih Universitesi (Turquía);4;0;19/07/2026
2025;ERASMUS;222-Idiomas y ciencias filológicas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Turquía;Ankara University (Turquía);2;0;19/07/2026
