CURSO_ACADEMICO;NOMBRE_PROGRAMA_MOVILIDAD;NOMBRE_AREA_ESTUDIOS_MOV;CENTRO;IN_OUT;NOMBRE_IDIOMA_NIVEL_MOVILIDAD;PAIS_UNIVERSIDAD_ACUERDO;UNIVERSIDAD_ACUERDO;PLAZAS_OFERTADAS_ALUMNOS;PLAZAS_ASIGNADAS_ALUMNOS_OUT;FECHA_ACTUALIZACION
2023;ERASMUS;0114-0114-Formación del profesorado con especialización de materias;Facultad de Educación;IN;No Informado;Noruega;Nord University (Noruega);4;0;25/08/2024
2023;ERASMUS;0114-0114-Formación del profesorado con especialización de materias;Facultad de Educación;IN;No Informado;Noruega;Ostfold University College (Noruega);2;0;25/08/2024
2023;ERASMUS;0114-0114-Formación del profesorado con especialización de materias;Facultad de Educación;IN;No Informado;Polonia;Uniwersytet Rzeszowski (Polonia);2;0;25/08/2024
2023;ERASMUS;0114-0114-Formación del profesorado con especialización de materias;Facultad de Educación;IN;No Informado;Polonia;Akademia Muzyczna W Gdansku (Polonia);2;0;25/08/2024
2023;ERASMUS;0114-0114-Formación del profesorado con especialización de materias;Facultad de Educación;IN;No Informado;Portugal;Universidade De Évora (Portugal);2;0;25/08/2024
2023;ERASMUS;0114-0114-Formación del profesorado con especialización de materias;Facultad de Educación;IN;No Informado;República Checa;Univerzita Jana Evangelisty Purkyne V Ústí Nad Labem (República Checa);2;0;25/08/2024
2023;ERASMUS;0114-0114-Formación del profesorado con especialización de materias;Facultad de Educación;IN;No Informado;República Checa;Zapadoceska Univerzita V Plzni (República Checa);5;0;25/08/2024
2023;ERASMUS;0114-0114-Formación del profesorado con especialización de materias;Facultad de Educación;IN;No Informado;República Checa;Masarykova Univerzita Brno (República Checa);2;0;25/08/2024
2023;ERASMUS;0114-0114-Formación del profesorado con especialización de materias;Facultad de Educación;IN;No Informado;Turquía;Bogazici (Turquía);2;0;25/08/2024
2023;ERASMUS;0114-0114-Formación del profesorado con especialización de materias;Facultad de Educación;OUT;FRANCÉS - B1 (Nivel intermedio);Bélgica;Haute École De Namur Liege Luxembourg (Bélgica);2;0;25/08/2024
2023;ERASMUS;0114-0114-Formación del profesorado con especialización de materias;Facultad de Educación;OUT;FRANCÉS - B2 (Nivel avanzado);Francia;Université Clermont Auvergne (Francia);6;0;25/08/2024
2023;ERASMUS;0114-0114-Formación del profesorado con especialización de materias;Facultad de Educación;OUT;FRANCÉS - B2 (Nivel avanzado);Francia;Université De Haute-Bretagne (Rennes Ii) (Francia);5;2;25/08/2024
2023;ERASMUS;0114-0114-Formación del profesorado con especialización de materias;Facultad de Educación;OUT;INGLÉS - B1 (Nivel intermedio);Austria;Pädagogische Hochschule Kärnten - Viktor Frankl Hochschule (Austria);5;0;25/08/2024
2023;ERASMUS;0114-0114-Formación del profesorado con especialización de materias;Facultad de Educación;OUT;INGLÉS - B1 (Nivel intermedio);Bulgaria;St. Cyril And St Methodius University Of Veliko Turnovo (Bulgaria);3;1;25/08/2024
2023;ERASMUS;0114-0114-Formación del profesorado con especialización de materias;Facultad de Educación;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Messina (Italia);6;4;25/08/2024
2023;ERASMUS;0114-0114-Formación del profesorado con especialización de materias;Facultad de Educación;OUT;INGLÉS - B1 (Nivel intermedio);Noruega;Ostfold University College (Noruega);2;0;25/08/2024
2023;ERASMUS;0114-0114-Formación del profesorado con especialización de materias;Facultad de Educación;OUT;INGLÉS - B1 (Nivel intermedio);Polonia;Uniwersytet Rzeszowski (Polonia);2;0;25/08/2024
2023;ERASMUS;0114-0114-Formación del profesorado con especialización de materias;Facultad de Educación;OUT;INGLÉS - B1 (Nivel intermedio);Portugal;Universidade De Évora (Portugal);2;0;25/08/2024
2023;ERASMUS;0114-0114-Formación del profesorado con especialización de materias;Facultad de Educación;OUT;INGLÉS - B1 (Nivel intermedio);República Checa;Univerzita Jana Evangelisty Purkyne V Ústí Nad Labem (República Checa);2;1;25/08/2024
2023;ERASMUS;0114-0114-Formación del profesorado con especialización de materias;Facultad de Educación;OUT;INGLÉS - B2 (Nivel avanzado);Lituania;Vytautas Magnus University (Lituania);3;0;25/08/2024
2023;ERASMUS;0114-0114-Formación del profesorado con especialización de materias;Facultad de Educación;OUT;INGLÉS - B2 (Nivel avanzado);República Checa;Zapadoceska Univerzita V Plzni (República Checa);4;4;25/08/2024
2023;ERASMUS;0114-0114-Formación del profesorado con especialización de materias;Facultad de Educación;OUT;INGLÉS - B2 (Nivel avanzado);República Checa;Masarykova Univerzita Brno (República Checa);2;2;25/08/2024
2023;ERASMUS;0114-0114-Formación del profesorado con especialización de materias;Facultad de Educación;OUT;INGLÉS - B2 (Nivel avanzado);Turquía;Bogazici (Turquía);2;0;25/08/2024
2023;ERASMUS;0114-0114-Formación del profesorado con especialización de materias;Facultad de Educación;OUT;OTROS - A1 (Nivel básico);Polonia;Akademia Muzyczna W Gdansku (Polonia);2;0;25/08/2024
2023;ERASMUS;0114-0114-Formación del profesorado con especialización de materias;Facultad de Educación;OUT;OTROS - B1 (Nivel intermedio);Noruega;Nord University (Noruega);4;0;25/08/2024
2023;ERASMUS;021-Artes;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi 'G. D'Annunzio' Di Chieti (Italia);2;0;25/08/2024
2023;ERASMUS;021-Artes;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B2 (Nivel avanzado);Italia;Università Degli Studi 'G. D'Annunzio' Di Chieti (Italia);2;1;25/08/2024
2023;ERASMUS;021-Artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Accademia Ligustica Di Belle Arti (Italia);2;0;25/08/2024
2023;ERASMUS;021-Artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade Da Beira Interior (Portugal);2;0;25/08/2024
2023;ERASMUS;021-Artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Teramo (Italia);6;0;25/08/2024
2023;ERASMUS;021-Artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;INGLÉS - B1 (Nivel intermedio);Italia;Accademia Ligustica Di Belle Arti (Italia);0;0;25/08/2024
2023;ERASMUS;021-Artes;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Accademia Ligustica Di Belle Arti (Italia);2;1;25/08/2024
2023;ERASMUS;021-Artes;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Teramo (Italia);6;0;25/08/2024
2023;ERASMUS;021-Artes;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade Da Beira Interior (Portugal);2;0;25/08/2024
2023;ERASMUS;0211-Técnicas audiovisuales y producción para medios de comunicación;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;GRIEGO - B2 (Nivel avanzado);Grecia;University Of West Attica (Grecia);2;2;25/08/2024
2023;ERASMUS;0211-Técnicas audiovisuales y producción para medios de comunicación;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Cagliari (Italia);2;0;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Hochschule Darmstadt (Alemania);2;0;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Estonia;Tallinna Tehnikaúlikool (Estonia);1;0;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Finlandia;Savonia University Of Applied Sciences (Finlandia);2;0;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université Paul Sabatier - Toulouse Iii (Francia);2;0;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Grecia;University Of Western Macedonia (Grecia);2;0;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Camerino (Italia);2;0;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Bologna (Italia);4;0;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Politecnico Di Torino (Italia);2;0;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;University Of The Arts Poznan (Polonia);2;0;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;Politechnika Poznanska (Polonia);2;0;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Instituto Politécnico Do Porto (Portugal);2;0;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Instituto Politécnico Da Guarda (Portugal);2;0;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Rumanía;Universitatea De Vest Din Timísoara (Rumanía);2;0;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Suecia;Stiftelsen Högskolan I Jönköping (Suecia);1;0;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Suecia;Luleå Tekniska Universitet (Suecia);1;0;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Suecia;Mälardalens Högskola (Suecia);2;0;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Université Paul Sabatier - Toulouse Iii (Francia);2;0;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;OUT;GRIEGO - A1 (Nivel básico);Grecia;International Hellenic University (Grecia);2;0;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;OUT;GRIEGO - B1 (Nivel intermedio);Grecia;University Of Western Macedonia (Grecia);2;2;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B1 (Nivel intermedio);Alemania;Hochschule Darmstadt (Alemania);2;1;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Bologna (Italia);4;4;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B1 (Nivel intermedio);Polonia;University Of The Arts Poznan (Polonia);2;2;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B1 (Nivel intermedio);Portugal;Instituto Politécnico Do Porto (Portugal);2;2;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B1 (Nivel intermedio);Suecia;Stiftelsen Högskolan I Jönköping (Suecia);2;2;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B2 (Nivel avanzado);Finlandia;Savonia University Of Applied Sciences (Finlandia);2;5;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B2 (Nivel avanzado);Hungría;Budapest University Of Technology And Economics (Hungría);0;0;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B2 (Nivel avanzado);Polonia;Politechnika Poznanska (Polonia);2;2;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B2 (Nivel avanzado);Suecia;Luleå Tekniska Universitet (Suecia);1;1;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B2 (Nivel avanzado);Suecia;Mälardalens Högskola (Suecia);2;1;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Politecnico Di Torino (Italia);2;2;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;OUT;No Informado;Italia;Università Degli Studi Di Camerino (Italia);2;0;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;OUT;OTROS - B2 (Nivel avanzado);Estonia;Tallinna Tehnikaúlikool (Estonia);2;0;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;OUT;PORTUGUÉS - A2 (Nivel básico avanzado);Portugal;Instituto Politécnico Da Guarda (Portugal);2;1;25/08/2024
2023;ERASMUS;0212-Diseño industrial, de moda y de interiores;Escuela de Ingeniería y Arquitectura;OUT;RUMANO - B1 (Nivel intermedio);Rumanía;Universitatea De Vest Din Timísoara (Rumanía);2;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Bélgica;Académie Royale Des Beaux-Arts De Bruxelles (Bélgica);2;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université Bordeaux Montaigne (Francia);2;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Haute-Bretagne (Rennes Ii) (Francia);2;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Grecia;University Of West Attica (Grecia);2;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Grecia;Aristotelio Panepistimio Thessalonikis (Grecia);2;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Cagliari (Italia);2;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Accademia Di Belle Arti Di Palermo (Italia);2;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Accademia Di Belle Arti Di Brera (Italia);3;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Accademia Di Belle Arti (Italia);4;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Academy Of Fine Arts (Italia);2;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Letonia;Latvijas Universitáte (Letonia);2;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Macedonia;Goce Delcev University (Macedonia);3;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Macedonia;International Balkan University (Macedonia);3;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;Uniwersytet Im. Adama Mickiewicza (Polonia);2;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade De Coimbra (Portugal);2;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Escola Universitaria Das Artes De Coimbra (Portugal);2;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Instituto Politécnico De Coimbra (Portugal);2;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Reino Unido;Loughborough University (Reino Unido);4;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Rumanía;Universitatea De Vest Din Timísoara (Rumanía);2;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Rumanía;Universitatea Din Oradea (Rumanía);2;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Turquía;Yeni Yüzyil Üniversitesi (Turquía);2;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Turquía;Sakarya Üniversitesi (Turquía);3;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Turquía;Kocaeli Universitesi (Turquía);2;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Turquía;Ege University (Turquía);2;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Turquía;Mustafa Kemal University (Turquía);3;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;FRANCÉS - B1 (Nivel intermedio);Bélgica;Académie Royale Des Beaux-Arts De Bruxelles (Bélgica);2;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;GRIEGO - B1 (Nivel intermedio);Grecia;Aristotelio Panepistimio Thessalonikis (Grecia);2;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;GRIEGO - B2 (Nivel avanzado);Grecia;University Of West Attica (Grecia);2;2;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Bélgica;Académie Royale Des Beaux-Arts De Bruxelles (Bélgica);0;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Francia;Université De Haute-Bretagne (Rennes Ii) (Francia);2;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Francia;Université Bordeaux Montaigne (Francia);2;0;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Accademia Di Belle Arti Di Palermo (Italia);2;2;25/08/2024
2023;ERASMUS;0213-Bellas artes;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Letonia;Latvijas Universitáte (Letonia);2;0;25/08/2024
